Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Lille;50.62;3.05;17/07/2026;0;SOLEIL;26.7;17.2
Lille;50.62;3.05;18/07/2026;0;SOLEIL;23;16.1
Lille;50.62;3.05;19/07/2026;6;AVERSES;21.7;15.4
Lille;50.62;3.05;20/07/2026;2;NUAGEUX;22.2;14.9
Boulogne-sur-Mer;50.726;1.614;16/07/2026;0;SOLEIL;24.9;18.1
Boulogne-sur-Mer;50.726;1.614;17/07/2026;0;SOLEIL;24;16.9
Boulogne-sur-Mer;50.726;1.614;18/07/2026;0;SOLEIL;21.9;14.6
Boulogne-sur-Mer;50.726;1.614;19/07/2026;0;SOLEIL;19.7;14.4
Boulogne-sur-Mer;50.726;1.614;20/07/2026;0;SOLEIL;20;14
Reims;49.25;4.03;16/07/2026;0;SOLEIL;33.1;20.6
Reims;49.25;4.03;17/07/2026;10;ORAGEUX;26.6;19.1
Reims;49.25;4.03;18/07/2026;0;SOLEIL;28.4;16.2
Reims;49.25;4.03;19/07/2026;2;NUAGEUX;25.2;13.9
Reims;49.25;4.03;20/07/2026;0;SOLEIL;24.6;11.9
Metz;49.11;6.17;16/07/2026;0;SOLEIL;31.1;18.7
Metz;49.11;6.17;17/07/2026;10;ORAGEUX;25;17.9
Metz;49.11;6.17;18/07/2026;0;SOLEIL;25.9;14.7
Metz;49.11;6.17;19/07/2026;0;SOLEIL;24.5;14.2
Metz;49.11;6.17;20/07/2026;0;SOLEIL;24;12.9
Nantes;47.21;-1.55;16/07/2026;6;AVERSES;27.2;20.6
Nantes;47.21;-1.55;17/07/2026;6;AVERSES;27.1;18.1
Nantes;47.21;-1.55;18/07/2026;0;SOLEIL;29.1;15.6
Nantes;47.21;-1.55;19/07/2026;0;SOLEIL;28.9;18.1
Nantes;47.21;-1.55;20/07/2026;0;SOLEIL;27.2;16.9
Tours;47.39;0.68;16/07/2026;5;SOLEIL VOILÉ;31.1;19.1
Tours;47.39;0.68;17/07/2026;0;SOLEIL;26.5;17.5
Tours;47.39;0.68;18/07/2026;0;SOLEIL;29.1;15.6
Tours;47.39;0.68;19/07/2026;0;SOLEIL;27.9;16.9
Tours;47.39;0.68;20/07/2026;0;SOLEIL;27.4;15
Auxerre;47.79;3.57;16/07/2026;5;SOLEIL VOILÉ;34.6;19.1
Auxerre;47.79;3.57;17/07/2026;10;ORAGEUX;28;17.5
Auxerre;47.79;3.57;18/07/2026;0;SOLEIL;29.1;15.6
Auxerre;47.79;3.57;19/07/2026;0;SOLEIL;26.4;15.5
Auxerre;47.79;3.57;20/07/2026;0;SOLEIL;26;13.4
Chaumont;48.11;5.14;16/07/2026;5;SOLEIL VOILÉ;31.6;17.2
Chaumont;48.11;5.14;17/07/2026;10;ORAGEUX;24.6;15.6
Chaumont;48.11;5.14;18/07/2026;0;SOLEIL;27.1;11.6
Chaumont;48.11;5.14;19/07/2026;0;SOLEIL;24.1;12.1
Chaumont;48.11;5.14;20/07/2026;0;SOLEIL;24.6;9.4
Strasbourg;48.57;7.75;16/07/2026;0;SOLEIL;31.4;19.1
Strasbourg;48.57;7.75;17/07/2026;10;ORAGEUX;25.6;19.1
Strasbourg;48.57;7.75;18/07/2026;0;SOLEIL;26.1;17.4
Strasbourg;48.57;7.75;19/07/2026;0;SOLEIL;24.7;16.1
Strasbourg;48.57;7.75;20/07/2026;0;SOLEIL;25.1;14.6
Bourges;47.08;2.39;16/07/2026;5;SOLEIL VOILÉ;31.1;19.4
Bourges;47.08;2.39;17/07/2026;10;ORAGEUX;28.5;17.6
Bourges;47.08;2.39;18/07/2026;0;SOLEIL;28.1;16.7
Bourges;47.08;2.39;19/07/2026;0;SOLEIL;27.2;18.4
Bourges;47.08;2.39;20/07/2026;0;SOLEIL;26.7;15.9
Belfort;47.63;6.86;16/07/2026;5;SOLEIL VOILÉ;31.5;17.2
Belfort;47.63;6.86;17/07/2026;10;ORAGEUX;25.4;15.6
Belfort;47.63;6.86;18/07/2026;0;SOLEIL;25.1;15.6
Belfort;47.63;6.86;19/07/2026;6;AVERSES;24.6;12.6
Belfort;47.63;6.86;20/07/2026;0;SOLEIL;23.6;11.1
Limoges;45.83;1.26;16/07/2026;5;SOLEIL VOILÉ;32.5;19.2
Limoges;45.83;1.26;17/07/2026;0;SOLEIL;28.9;17.1
Limoges;45.83;1.26;18/07/2026;0;SOLEIL;30.5;17.7
Limoges;45.83;1.26;19/07/2026;0;SOLEIL;30.6;14.5
Limoges;45.83;1.26;20/07/2026;0;SOLEIL;30.1;12.1
Vichy;46.12;3.42;16/07/2026;5;SOLEIL VOILÉ;32.9;17.6
Vichy;46.12;3.42;17/07/2026;10;ORAGEUX;31;17.4
Vichy;46.12;3.42;18/07/2026;0;SOLEIL;30.1;16.6
Vichy;46.12;3.42;19/07/2026;0;SOLEIL;29.5;17.5
Vichy;46.12;3.42;20/07/2026;0;SOLEIL;29.6;15.2
Lyon;45.76;4.83;16/07/2026;5;SOLEIL VOILÉ;34.2;21.7
Lyon;45.76;4.83;17/07/2026;10;ORAGEUX;31.6;22.1
Lyon;45.76;4.83;18/07/2026;0;SOLEIL;29.1;20.5
Lyon;45.76;4.83;19/07/2026;0;SOLEIL;29.6;20.4
Lyon;45.76;4.83;20/07/2026;0;SOLEIL;28.5;18
Pontarlier;46.9;6.35;16/07/2026;5;SOLEIL VOILÉ;31.2;13.6
Pontarlier;46.9;6.35;17/07/2026;6;AVERSES;23.6;13.2
Pontarlier;46.9;6.35;18/07/2026;0;SOLEIL;22.7;10.5
Pontarlier;46.9;6.35;19/07/2026;6;AVERSES;21.7;9.1
Pontarlier;46.9;6.35;20/07/2026;0;SOLEIL;22.1;7.1
La Rochelle;46.16;-1.15;16/07/2026;10;ORAGEUX;26.4;19.6
La Rochelle;46.16;-1.15;17/07/2026;0;SOLEIL;24.7;19.7
La Rochelle;46.16;-1.15;18/07/2026;0;SOLEIL;29.1;18.6
La Rochelle;46.16;-1.15;19/07/2026;0;SOLEIL;31.9;20.1
La Rochelle;46.16;-1.15;20/07/2026;0;SOLEIL;29.1;18.6
Bordeaux;44.83;-0.57;16/07/2026;0;SOLEIL;30.7;21.7
Bordeaux;44.83;-0.57;17/07/2026;0;SOLEIL;28.4;20.5
Bordeaux;44.83;-0.57;18/07/2026;0;SOLEIL;31.6;19.6
Bordeaux;44.83;-0.57;19/07/2026;0;SOLEIL;33.2;19.1
Bordeaux;44.83;-0.57;20/07/2026;0;SOLEIL;32.5;18.9
Biarritz;43.48;-1.56;16/07/2026;0;SOLEIL;27.2;21.6
Biarritz;43.48;-1.56;17/07/2026;0;SOLEIL;25.6;21.1
Biarritz;43.48;-1.56;18/07/2026;0;SOLEIL;26.6;20.1
Biarritz;43.48;-1.56;19/07/2026;0;SOLEIL;28.7;22
Biarritz;43.48;-1.56;20/07/2026;0;SOLEIL;29.6;22.4
Tarbes;43.23;0.07;16/07/2026;0;SOLEIL;30.9;19.7
Tarbes;43.23;0.07;17/07/2026;2;NUAGEUX;27.1;19.5
Tarbes;43.23;0.07;18/07/2026;2;NUAGEUX;28.1;18.7
Tarbes;43.23;0.07;19/07/2026;2;NUAGEUX;31;19.4
Tarbes;43.23;0.07;20/07/2026;0;SOLEIL;32.1;19.9
Toulouse;43.6;1.44;16/07/2026;5;SOLEIL VOILÉ;33.5;22.2
Toulouse;43.6;1.44;17/07/2026;2;NUAGEUX;29.5;20.2
Toulouse;43.6;1.44;18/07/2026;0;SOLEIL;31.5;19.9
Toulouse;43.6;1.44;19/07/2026;2;NUAGEUX;34.6;21.1
Toulouse;43.6;1.44;20/07/2026;0;SOLEIL;35.1;21.2
Aurillac;44.92;2.44;16/07/2026;5;SOLEIL VOILÉ;32.1;20.5
Aurillac;44.92;2.44;17/07/2026;6;AVERSES;27;17.6
Aurillac;44.92;2.44;18/07/2026;0;SOLEIL;27.7;16.2
Aurillac;44.92;2.44;19/07/2026;0;SOLEIL;30.9;16.6
Aurillac;44.92;2.44;20/07/2026;0;SOLEIL;31;16.1
Montélimar;44.55;4.75;16/07/2026;2;NUAGEUX;34;19.9
Montélimar;44.55;4.75;17/07/2026;0;SOLEIL;33.6;19.6
Montélimar;44.55;4.75;18/07/2026;0;SOLEIL;32.1;20.7
Montélimar;44.55;4.75;19/07/2026;0;SOLEIL;32.6;20.4
Montélimar;44.55;4.75;20/07/2026;0;SOLEIL;31.5;19.1
Gap;44.55;6.07;16/07/2026;5;SOLEIL VOILÉ;35.1;17.1
Gap;44.55;6.07;17/07/2026;0;SOLEIL;32.1;17.7
Gap;44.55;6.07;18/07/2026;0;SOLEIL;30.2;17.1
Gap;44.55;6.07;19/07/2026;0;SOLEIL;31.5;15.6
Gap;44.55;6.07;20/07/2026;0;SOLEIL;31.4;15.1
Perpignan;42.69;2.89;16/07/2026;2;NUAGEUX;32.7;24
Perpignan;42.69;2.89;17/07/2026;0;SOLEIL;34.9;22.7
Perpignan;42.69;2.89;18/07/2026;0;SOLEIL;34.7;23.9
Perpignan;42.69;2.89;19/07/2026;2;NUAGEUX;32.5;25
Perpignan;42.69;2.89;20/07/2026;0;SOLEIL;30.6;24
Montpellier;43.61;3.87;16/07/2026;2;NUAGEUX;36.1;23.9
Montpellier;43.61;3.87;17/07/2026;0;SOLEIL;38.1;23.7
Montpellier;43.61;3.87;18/07/2026;0;SOLEIL;37.5;26.1
Montpellier;43.61;3.87;19/07/2026;0;SOLEIL;34.1;21.1
Montpellier;43.61;3.87;20/07/2026;0;SOLEIL;33.7;21.7
Marseille;43.296;5.381;16/07/2026;2;NUAGEUX;33.6;25.5
Marseille;43.296;5.381;17/07/2026;0;SOLEIL;30.9;26.2
Marseille;43.296;5.381;18/07/2026;0;SOLEIL;34.7;24.4
Marseille;43.296;5.381;19/07/2026;0;SOLEIL;31.6;24.2
Marseille;43.296;5.381;20/07/2026;0;SOLEIL;30;22.5
Amiens;49.894;2.295;16/07/2026;0;SOLEIL;31.6;18.5
Amiens;49.894;2.295;17/07/2026;0;SOLEIL;26.5;17
Amiens;49.894;2.295;18/07/2026;0;SOLEIL;26.4;15.6
Amiens;49.894;2.295;19/07/2026;0;SOLEIL;24.1;14.1
Amiens;49.894;2.295;20/07/2026;2;NUAGEUX;24.1;12.6
Nice;43.71;7.26;16/07/2026;0;SOLEIL;30.5;24.5
Nice;43.71;7.26;17/07/2026;0;SOLEIL;32.2;25.4
Nice;43.71;7.26;18/07/2026;0;SOLEIL;35.1;24.2
Nice;43.71;7.26;19/07/2026;0;SOLEIL;30.6;25.9
Nice;43.71;7.26;20/07/2026;6;AVERSES;29.1;25.1
Ajaccio;41.92;8.73;16/07/2026;0;SOLEIL;36.9;23.2
Ajaccio;41.92;8.73;17/07/2026;0;SOLEIL;34.4;22.9
Ajaccio;41.92;8.73;18/07/2026;0;SOLEIL;32.5;21.4
Ajaccio;41.92;8.73;19/07/2026;0;SOLEIL;32.4;22
Ajaccio;41.92;8.73;20/07/2026;0;SOLEIL;32.1;21.7
Bastia;42.69;9.45;16/07/2026;0;SOLEIL;31.9;25.1
Bastia;42.69;9.45;17/07/2026;0;SOLEIL;32.7;24.7
Bastia;42.69;9.45;18/07/2026;0;SOLEIL;36.7;24.1
Bastia;42.69;9.45;19/07/2026;0;SOLEIL;32.2;27.5
Bastia;42.69;9.45;20/07/2026;0;SOLEIL;31.2;25.4
Alençon;48.43;0.09;16/07/2026;0;SOLEIL;29.6;17.6
Alençon;48.43;0.09;17/07/2026;0;SOLEIL;25.7;16.6
Alençon;48.43;0.09;18/07/2026;0;SOLEIL;27.2;13.1
Alençon;48.43;0.09;19/07/2026;0;SOLEIL;26.6;14.9
Alençon;48.43;0.09;20/07/2026;0;SOLEIL;26.5;13.5
Bourg-St-Maurice;45.62;6.77;16/07/2026;0;SOLEIL;34.1;15.5
Bourg-St-Maurice;45.62;6.77;17/07/2026;6;AVERSES;29.6;15.5
Bourg-St-Maurice;45.62;6.77;18/07/2026;2;NUAGEUX;26.7;14.9
Bourg-St-Maurice;45.62;6.77;19/07/2026;0;SOLEIL;27.1;13.4
Bourg-St-Maurice;45.62;6.77;20/07/2026;0;SOLEIL;27.9;12.6
Chalon/Saône;46.78;4.85;16/07/2026;5;SOLEIL VOILÉ;34;18.4
Chalon/Saône;46.78;4.85;17/07/2026;0;SOLEIL;31.1;17.2
Chalon/Saône;46.78;4.85;18/07/2026;0;SOLEIL;30;16.6
Chalon/Saône;46.78;4.85;19/07/2026;0;SOLEIL;28.6;16.6
Chalon/Saône;46.78;4.85;20/07/2026;0;SOLEIL;28.2;15.5
Agen;44.2;0.61;16/07/2026;0;SOLEIL;33.4;19.7
Agen;44.2;0.61;17/07/2026;0;SOLEIL;28.4;19.2
Agen;44.2;0.61;18/07/2026;0;SOLEIL;30.6;18.5
Agen;44.2;0.61;19/07/2026;0;SOLEIL;33.6;17.6
Agen;44.2;0.61;20/07/2026;0;SOLEIL;33;17.2
